"s10"	"s11"	"s1"	"s12"	"s13"	"s14"	"s15"	"s16"	"s17"	"s18"	"s19"	"s20"	"s21"	"s2"	"s22"	"s23"	"s24"	"s25"	"s26"	"s27"	"s28"	"s29"	"s30"	"s3"	"s32"	"s34"	"s35"	"s36"	"s37"	"s38"	"s39"	"s40"	"s41"	"s4"	"s5"	"s6"	"s7"	"s9"	"ss11"	"ss1"	"ss12"	"ss13"	"ss14"	"ss15"	"ss16"	"ss18"	"ss19"	"ss21"	"ss2"	"ss23"	"ss24"	"ss25"	"ss26"	"ss27"	"ss28"	"ss29"	"ss30"	"ss3"	"ss4"	"ss5"	"ss7"	"ss8"	"ss9"
"Thermicanus_uncultured bacterium"	0	0	0	0	0.365886109632783	0	0	0	0	0	0	0	0.229969445374159	0	0.0208939574675004	0	0	0	0	0	0	0.000499800079968013	0	0	0.000327529510408888	0	0	0	0	0	0	0	0	0	0.00029648699402784	0	0	0	0	0	0	0	0	0.00684415851071111	0	0	0	0.00661909741987583	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0654414571631128	0
"Thermincola_(Thermincola)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.70448955889116e-06	0	0	0	0
"Thermincola_uncultured bacterium"	0	0	0	0	0	0	0	0	0	0	0	3.61788217860182e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000145585837409737	0	0	0	0	0	0	0	0	0	0	2.5399908865127e-05	0	0	0	0	0
"Thermoanaerobacter_(Thermoanaerobacter)"	0	0	0	0	0	0	0.000278516620479327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00450836301338984	0	0	0	0	0	0	0	0	0	0	0	0	0
"Thermoanaerobacterium_(Thermoanaerobacterium)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00565914942984069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.11441647597254	0	0	0	0.0205324755321333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Thermobacillus_(Thermobacillus)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000109176503469629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000264684006998245	0	0	0	0	0	0	0	0	0	0	0	0	0	6.09112815002692e-05
"Thermobifida_Thermobifida fusca"	0	0	0	0	0	0	0.000278516620479327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Thermodesulfitimonas_(Thermodesulfitimonas)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00684415851071111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Thermoflavimicrobium_(Thermoflavimicrobium)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0311736041608558	0	0	0	0	0	0	0	0
"Thermoflavimicrobium_Thermoflavimicrobium sp. FBKL4.011"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0246107401269914	0	0	0	0	0	0	0	0
"Thermomonas_(Thermomonas)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0912382744561343	0	0	0	0	0	0	0	0	0	0	0	0	0.0162337662337662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00194101605132046	0	0	0.00142828577141715	0	0	0	0	0	0	0	0	0	0	0
"Thermomonas_Thermomonas haemolytica"	0	0	0	0	0	0	0	0	0	0	0	3.61788217860182e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.70448955889116e-06	0	0	0	0
"Thermomonas_uncultured bacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00599760095961615	0	0	0	0	0	0	0.00160947659821026	0	0	0	0	0	0	0	0.00113772276256153	0	0.000662486493120775	0.0157815828927641	0	0.000742799416731043	0	0	0.000442857538265659	0	0	0.000330954870993791	0.0162339524292257	0	0	0.0128545719427543	0	0	0.0574250602963133	0.0031862354628007	0	0	0	0.00302782571835165	0	0	6.09112815002692e-05
"Thermomonas_uncultured gamma proteobacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.82280023327484e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Thermomonospora_(Thermomonospora)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00160947659821026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Thermotomaculum_uncultured bacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.70448955889116e-06	0	0	0	0
"Thermus_(Thermus)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0784078921107405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00270209156108362	0	0	0	0	0	0	0	0	0	0	0	0	0.00450836301338984	0	0	0	0	0	0	0	0	0	0	0	0	0
"Thermus_Thermus scotoductus SA-01"	0	0	0	0	0	0	0	0	0.749595218581966	0	0	0	0	0	0.0258325292325459	0	0	0	2.62310039061386	0	0	0.00249900039984006	0	0	0.000764235524287405	0.0179672995148829	0	0	0	0	0	0	0.00596917588844947	0	0	0.41894318203757	0	0	0	0	0	0.000914214666745899	0	2.08062418725618	0.00143928699936339	0	0	0	0	0.00450836301338984	0	0.0371354300568458	0	0	0	0	0	0	0	0	0	0	0
"Thioalkalispira-Sulfurivermis_bacterium enrichment culture clone 16S-3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0167028561884082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Thioalkalivibrio_(Thioalkalivibrio)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000377535861187615	0	0	0	0	0	0
"Thioalkalivibrio_Thioalkalivibrio denitrificans"	0	0	0	0	0	0	0.000278516620479327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Thioalkalivibrio_Thioalkalivibrio sp. ALBR4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.29226435312691e-05	0	0	0	0	0	0
"Thioalkalivibrio_uncultured bacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0649350649350649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Thiobacillus_(Thiobacillus)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000109176503469629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000291171674819474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Thiobacillus_uncultured bacterium"	0	0	0	0	0	0.000405024736885805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032097892020071	0	0	0	0	0	0	0	0.00481097758173539	0	0	0	0	0	0	0	0	0	0	0	0	0.0207896606087906	0.0141218262287445	0	0.00555836414696315	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00225371741550996
"Thiobacillus_uncultured Cytophagaceae bacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000109176503469629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Thiobacillus_uncultured Hydrogenophilales bacterium"	0	0	0	0	0	0	0.000278516620479327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000291171674819474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Thiobacillus_uncultured prokaryote"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000109176503469629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.40982087114594e-05	0	0	0	0	0	0	0	0	0	0
"Thiobacillus_uncultured soil bacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000145585837409737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Thioclava_uncultured bacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00193061374210862	0	0.0282645562464669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Thiofractor_uncultured bacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.48677101642513e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Thiogranum_(Thiogranum)"	0	0	0	0	0	0	0	0	0.00199892058288524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00138784800288672	0	0	0	0.00164071600846609	0	0	0	0	0	0	0	0
"Thiogranum_uncultured bacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00164071600846609	0	0	0	0	0	0	0	0
"Thiohalocapsa_uncultured organism"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00071279901918855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Thiohalophilus_(Thiohalophilus)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000729814139145452	0	0	0	0.000174338550821257	0	0	0	0	0	0.000369047948554716	0	0	0	0	0	0.000462616000962241	0	0.000320491043557297	0	0	0	0.000188767930593807	0	0	0	0	0	0.000182733844500808
"Thiohalospira_Thiohalospira halophila"	0	0	0	0	0	0.000202512368442903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Thiomargarita_Thiomargarita namibiensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.28066918482954e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Thiomicrorhabdus_uncultured bacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.28066918482954e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Thiomicrorhabdus_uncultured gamma proteobacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00197269786159552	0	0	0	0	0	0	0	0	0	0	0.000462616000962241	0	0	0	0	0	0	0	0	0	0	0	0
"Thiomonas_(Thiomonas)"	0	0	0	0	0	0	0	0	0	0	0	0.000144715287144073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00450836301338984	0	0	0	0	0	0	0	0	0	0	0	0	0
"Thiopseudomonas_uncultured bacterium"	0	0	0	0	0.00332623736029803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.40982087114594e-05	0	0	0	0	0	0	0	0	0	0
"Thiothrix_uncultured bacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.48677101642513e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.29226435312691e-05	5.0799817730254e-05	3.88179582355646e-05	0	0	0	0
"Timonella_(Timonella)"	0	0	0	0	0	0	0	0	0	0	0	0.000108536465358055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0122947204866571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Timonella_Jonesia sp. Z4"	0	0	0	0	0	0	0	0	0	0	0	0.000108536465358055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.90921774395443e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Timonella_uncultured bacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000109176503469629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000661909741987583	0.000176456004665497	0	0	0	0	0	0	0	0	2.5399908865127e-05	0	0	0	0	0
"Tissierella_(Tissierella)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.56133836965907e-05	0	0	0	3.48677101642513e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000128196417422919	0	0	0	0	0	0	0	0	0	6.09112815002692e-05
"Tistlia_uncultured bacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000499800079968013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TM7 phylum sp. canine oral taxon 308_(TM7 phylum sp. canine oral taxon 308)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.09112815002692e-05
"TM7a_(TM7a)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000379890135772735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TM7a_uncultured bacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.127263195483866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TM7x_(TM7x)"	0	0	0	0	0	0	0.0891253185533847	0	0	0	0	0	0	0	0	0	0.00437670562792853	0	0.00071279901918855	0	0	0	0	0	0	0	0	0	0.106225455481877	0.000199663766217689	0	0	0	0	0	0	0.000853292071921144	0	0.000104603130492754	0	0	0	0	0	0	0.00346494343479843	0.000873515024458421	0	0	0	0.000462616000962241	0.02999400119976	0	0	0	0	0	0	0	0	0	0	0.000243645126001077
"TM7x_uncultured bacterium"	0	0	0	0	0	0	0.000278516620479327	0	0	0	0	0	0	0	0	0	0.00231707945007981	0	0	0	0	0	0	0	0	0	0	0	0.00643790639284105	0	0	0	0	0	0	0	0	0	0.000383544811806765	0	0	0	0	0	0	0.0450442646523795	0	0	0	0	0	0.00285657154283429	0	0	0	0	0	0	0	0	0	0	0
"Tolumonas_(Tolumonas)"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00071279901918855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00640577684602842	0	8.82280023327484e-05	0	0.0633783921318271	0.0142828577141715	0	0	0	0	0	0.000279398997516397	0	0	0.321146245059289	0	0
"Tolumonas_Tolumonas sp. BRL6-1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000925232001924482	0	0	0	0	0	0	0	0	0	0	0	0
"Tolumonas_uncultured bacterium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000457107333372949	0	0	0	0	0	0	0	0	0.0222055680461876	0	0	0	0	0	0	0	0	0	0.237154150197628	0.136336369089818	0
"Tolumonas_uncultured Tolumonas sp."	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000114033459241477	0	0	0	6.97354203285026e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Trabulsiella_(Trabulsiella)"	0	0	0	0	0	0.000405024736885805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Trabulsiella_Enterobacteriaceae bacterium GK-2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000437862399551629	0.000184328739246722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Trabulsiella_Klebsiella sp. A4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000109465599887907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Trabulsiella_Salmonella sp. Co9936"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.97354203285026e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Trabulsiella_Trabulsiella guamensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000218931199775814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Trabulsiella_Trabulsiella odontotermitis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000656793599327443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000174338550821257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Treponema_(Treponema)"	0	0	0.131712021073923	0	0	0.00850551947460191	0.167945522149034	0.0570074644148718	0.00199892058288524	0.0903064043177086	0	0	0.282873214497792	0	0.0395085741203644	0	0	0.0859731499239468	0	0.00262717439730977	0.656210311718331	0	0	0	0.283203850000218	0.14673294603821	0.228310502283105	0	0.0257516255713642	0	0	0.795454545454545	0	0	0.00376310415496873	0	0.00199101483448267	0	0	0	0	0.00754227100065366	0	0	0	1.57481679111589	1.03962846494293	0	0	0	0.0365466640760171	0	0.000705080295826053	0	0	0	0	0	0	0	0.00494071146245059	0	0.252294527974115
"Treponema_Treponema amylovorum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.080920316529311	0	0	0	0.0044762366422548	0	0	0	0	0	0	0	0	0	0.00093507436578011	0	0	0	0	0	0	0	0	0	0	0	0.000291171674819474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Treponema_Treponema denticola"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000145585837409737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Treponema_Treponema denticola ATCC 33520"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000368657478493444	0	0	0	0.000436706013878517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00173247171739921	0.000145585837409737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Treponema_Treponema lecithinolyticum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000368657478493444	0	0	0	0	0	0	0	0	0	0	0	0	0	2.28066918482954e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.09112815002692e-05
"Treponema_Treponema maltophilum ATCC 51939"	0	0	0	0	0	0	0	0	0	0.000910652816649162	0	0	0	0	0	0	0	0	0	0	0.000184328739246722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000142215345320191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Treponema_Treponema medium ATCC 700293"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00173247171739921	0.000145585837409737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Treponema_Treponema parvum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00258060234945411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Treponema_Treponema putidum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000368657478493444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00173247171739921	0	0	0	0	0	0	0	0	0	0	0	2.5399908865127e-05	0	0	0	0	0
"Treponema_Treponema socranskii"	0	0	0	0	0	0	0	0	0	0.000151775469441527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Treponema_Treponema sp. 1:AA:DW001 oral clone DW001"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0139762403913347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Treponema_Treponema sp. 3:G:BB003"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00173247171739921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Treponema_Treponema sp. canine oral taxon 087"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0645150587363528	0	0	0	0.00120094153816592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.327437154588451	0.0697356161192639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0166287798495735
"Treponema_Treponema sp. canine oral taxon 378"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000487290252002154
"Treponema_Treponema sp. I:Q:AT20"	0	0	0	0	0	0	0.000278516620479327	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0471881572471609	0	0	0	0	0	0	0	0	0	0	0.178571428571429	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00173247171739921	0.00116468669927789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00511654764602262
"Treponema_Treponema sp. I:T:AT24"	0	0	0	0	0	0	0.000278516620479327	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0176955589676853	0	0	0	0	0	0	0	0	0	0	0.0649350649350649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0211099464244118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00383741073451696
"Treponema_Treponema sp. I:V:AU076"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000184328739246722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Treponema_Treponema sp. II:11:U61"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000184328739246722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Treponema_Treponema sp. IV:17D:D31"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000921643696233611	0	0	0	0.00218353006939259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
